id,stratum,n,mean,sd,rsd,skew,excess_kurtosis,dagostino_k2,dagostino_p,anderson_stat,anderson_crit_5pct,rejects_normal_at_5pct,empirical_below_normal_p05,empirical_above_normal_p95,empirical_p05_p95_coverage
mouth_width,female|White,519,47.0616570327553,3.5287093287679614,0.0749805585109753,0.12572644653133103,-0.5133641782681253,11.13703749515187,0.00381612889833868,2.6084412240528536,0.751,True,0.05202312138728324,0.06358381502890173,0.884393063583815
mouth_width,female|pooled,1454,49.15474552957359,4.468146977147414,0.09089960550114508,0.13545720863608024,-0.29141333406643044,11.124219436104553,0.0038406651238242387,4.084129831976043,0.752,True,0.037138927097661624,0.05364511691884457,0.9092159559834938
mouth_width,male|Black,634,54.353312302839115,3.908280601205995,0.07190510450274525,-0.028346807124890527,0.32627044192592214,2.706411577981557,0.25841052176683604,2.007487399519846,0.751,True,0.04574132492113565,0.05362776025236593,0.9006309148264984
mouth_width,male|Hispanic,412,51.12135922330097,3.81950813983363,0.07471452633232625,-0.06810097551944237,-0.010455564080180668,0.34560550037551,0.8413035454455755,1.470045531992696,0.751,True,0.050970873786407765,0.04611650485436893,0.9029126213592233
mouth_width,male|Other,130,50.56153846153846,4.484259890112875,0.08868915042061064,0.2003969983292037,-0.1739384798522723,0.9769827829479001,0.6135513050747764,0.5151495311411622,0.748,False,0.038461538461538464,0.06923076923076923,0.8923076923076924
mouth_width,male|White,1367,50.66349670811997,3.993516752318769,0.07882434122788681,0.14622050532331649,-0.08023083224446337,5.161719969440762,0.07570886754938412,3.9463478528891756,0.752,True,0.06291148500365765,0.04535479151426482,0.8917337234820776
mouth_width,male|pooled,2543,51.65237907982698,4.266713012586273,0.08260438509506433,0.09637311567188916,-0.08170447899715816,4.59431644453682,0.10054416228624793,5.956867477442756,0.752,True,0.04876130554463232,0.05465985057019269,0.896578843885175
nose_height,both|pooled,3997,50.35151363522642,4.488142629182656,0.08913620078429393,0.10421395414626158,-0.19685817294179664,14.900547337170766,0.0005812825116616655,9.80041895982231,0.752,True,0.03377533149862397,0.058543907930948214,0.9076807605704278
nose_height,female|Black,589,47.37181663837012,3.690300799871498,0.07790076593521297,0.06173285030590257,0.24918270447676427,1.995900721960741,0.3686342344912651,2.519945042217614,0.751,True,0.03735144312393888,0.059422750424448216,0.9032258064516129
nose_height,female|Hispanic,126,48.15079365079365,4.085226966164715,0.08484235993683106,0.2076752031852878,-0.36795853930170663,1.5947579254135873,0.4505082168466755,0.592881490492033,0.747,False,0.047619047619047616,0.07142857142857142,0.8809523809523809
nose_height,female|Other,220,46.18181818181818,3.6917328798667057,0.07993909779238931,0.2041747125481316,-0.10978489285877124,1.6148305409697188,0.44600939128771067,1.2440292446322587,0.749,True,0.045454545454545456,0.05454545454545454,0.9
nose_height,female|White,519,48.55684007707129,3.6750418844897075,0.07568535923376683,0.2976829281616586,-0.11544239728333716,7.746574199827902,0.020789918445111886,2.5063836453505246,0.751,True,0.04046242774566474,0.06551059730250482,0.8940269749518305
nose_height,female|pooled,1454,47.68225584594223,3.8063230438477182,0.07982682396876652,0.16818119548036864,0.04889593846995899,7.050441741875396,0.029445303039131943,5.497836966759678,0.752,True,0.04401650618982118,0.07565337001375516,0.8803301237964236
nose_height,male|Black,634,50.7807570977918,4.134875604699584,0.08142603302933797,0.14804970154419297,-0.21751929581666118,3.6203371784464258,0.16362654880448987,1.9573573002900275,0.751,True,0.025236593059936908,0.050473186119873815,0.9242902208201893
nose_height,male|Hispanic,412,52.310679611650485,3.9381572783070844,0.07528400142272267,0.05769775544317379,0.022645189745087446,0.3084258318013523,0.8570895135970341,1.9826901745783516,0.751,True,0.043689320388349516,0.07281553398058252,0.883495145631068
nose_height,male|Other,130,51.276923076923076,4.358037010304554,0.0849902207230111,0.25571487179636226,0.5715847065401487,3.582506382516572,0.16675106769168183,0.7210159170299733,0.748,False,0.07692307692307693,0.05384615384615385,0.8692307692307693
nose_height,male|White,1367,52.31309436722751,4.0463995899927605,0.07734965096095905,0.06877567479156793,-0.2346066679573271,4.78725904824816,0.09129771453918219,3.868825631740492,0.752,True,0.040965618141916606,0.06291148500365765,0.8961228968544257
nose_height,male|pooled,2543,51.87770349980338,4.120479345269316,0.07942678775834656,0.07734629901990721,-0.15511802392785912,5.319289973828081,0.06997305868717327,6.52883598669996,0.752,True,0.0609516319307904,0.05741250491545419,0.8816358631537554
face_height_sellion_menton,both|pooled,3997,119.92969727295471,8.151181079230879,0.06796632747833216,0.0927116846808366,-0.13732452258482164,9.14831741165066,0.010314973455759652,3.845111697141874,0.752,True,0.04303227420565424,0.049537152864648486,0.9074305729296973
face_height_sellion_menton,female|Black,589,116.53820033955857,6.369889640694392,0.054659241537404715,0.1488176136070479,-0.19603458246235128,3.09797683490578,0.21246278880594927,0.9129973760865369,0.751,True,0.04923599320882852,0.05263157894736842,0.8981324278438031
face_height_sellion_menton,female|Hispanic,126,114.4920634920635,6.338133519257583,0.05535871505798249,-0.19430993207895622,0.7837974578991429,3.9097694287781124,0.1415807979821044,0.7349042300754434,0.747,False,0.047619047619047616,0.07142857142857142,0.8809523809523809
face_height_sellion_menton,female|Other,220,110.82272727272728,6.122078602018963,0.05524208574070677,0.002182756864038781,-0.0567714898377778,0.002362400603822412,0.9988194970405714,0.489997703716881,0.749,False,0.045454545454545456,0.06363636363636363,0.8909090909090909
face_height_sellion_menton,female|White,519,112.98265895953757,5.782219439121463,0.05117793732569391,0.16904404067526957,-0.21533295803505137,3.4752432731902276,0.17593834873387423,1.2433695883632936,0.751,True,0.04816955684007707,0.05394990366088632,0.8978805394990366
face_height_sellion_menton,female|pooled,1454,114.22696011004126,6.474849599195323,0.05668407522145154,0.13188354215928932,-0.0061354042883698945,4.224258393509752,0.12098010156861934,2.369485505392504,0.752,True,0.04401650618982118,0.05845942228335626,0.8975240715268226
face_height_sellion_menton,male|Black,634,125.39905362776025,7.337716566549949,0.058514927778733725,0.055997409394596666,0.2539885184937192,2.095878484416562,0.3506596296092147,0.8080265606198509,0.751,True,0.0473186119873817,0.052050473186119876,0.9006309148264984
face_height_sellion_menton,male|Hispanic,412,122.60436893203884,6.850242352066784,0.05587274264152822,0.18302607168290935,-0.017482235328198037,2.354145505817771,0.3081795371816466,0.7145876371178019,0.751,False,0.043689320388349516,0.0703883495145631,0.8859223300970874
face_height_sellion_menton,male|Other,130,120.76153846153846,7.296387389154839,0.06041979492898459,-0.00505365434236366,-0.017811357430786323,0.06013689956529787,0.9703791090360618,0.3436977297749024,0.748,False,0.046153846153846156,0.06923076923076923,0.8846153846153846
face_height_sellion_menton,male|White,1367,122.57351865398684,6.924945960499455,0.056496264744164734,0.07698276489831095,0.04626836875930129,1.5563386479395822,0.4592459728163406,1.5905669136379856,0.752,True,0.05193855157278712,0.053401609363569864,0.894659839063643
face_height_sellion_menton,male|pooled,2543,123.19032638615808,7.158536359647244,0.058109565658652176,0.10516023736386261,0.1069906764335995,5.94990868370566,0.051049764788618064,2.5101372783988154,0.752,True,0.04679512386944554,0.06488399528116398,0.8883208808493905
jaw_cheekbone_ratio,both|pooled,3995,0.8314180488255223,0.05554223778255778,0.06680422425399335,0.24132917021191957,0.11321206978026854,39.933410035688446,2.1309349330089254e-09,3.496620342173628,0.752,True,0.04305381727158949,0.058823529411764705,0.8981226533166458
jaw_cheekbone_ratio,female|Black,588,0.8269673461130195,0.055038738371569924,0.06655491130365372,0.10156132603431935,0.28244386604819915,2.996108926909566,0.22356469058970327,0.33775888566094636,0.751,False,0.05442176870748299,0.05442176870748299,0.891156462585034
jaw_cheekbone_ratio,female|Hispanic,126,0.8246092606114825,0.056538323157399595,0.06856377421164789,0.3590916096869496,-0.01297961597687669,2.9171410188725755,0.23256849168696717,0.6160005090324887,0.747,False,0.031746031746031744,0.07142857142857142,0.8968253968253969
jaw_cheekbone_ratio,female|Other,220,0.8150428374837191,0.045031542565515864,0.05525052241982974,0.16742330802026037,-0.11393530523646733,1.1022443118278071,0.5763027458602821,0.6440933268839331,0.749,False,0.045454545454545456,0.045454545454545456,0.9090909090909091
jaw_cheekbone_ratio,female|White,519,0.8107869943214195,0.04634296985414822,0.057158008427274455,0.39455869075087097,0.5005313684460626,17.25687594754415,0.00017894394210464008,0.5575442642493726,0.751,False,0.04238921001926782,0.055876685934489405,0.9017341040462428
jaw_cheekbone_ratio,female|pooled,1453,0.819177866930996,0.0512518066443381,0.06256493090609262,0.2876050279894616,0.33182627390142905,24.928904536348337,3.861509965628891e-06,1.2283368965872796,0.752,True,0.042670337233310394,0.05299380591878871,0.9043358568479009
jaw_cheekbone_ratio,male|Black,634,0.8345802892598616,0.06283550145353811,0.07528994185719758,0.08351822639945715,-0.2351769066556595,2.304729918825273,0.3158888210532484,0.3823994824691681,0.751,False,0.04574132492113565,0.056782334384858045,0.8974763406940063
jaw_cheekbone_ratio,male|Hispanic,412,0.8468945349604341,0.057912887132845293,0.06838264357857843,0.15362641075151043,-0.3333546884526064,3.950691864079456,0.13871331856093047,0.7734948545282805,0.751,True,0.0412621359223301,0.04611650485436893,0.912621359223301
