face_id,yaw,yaw_mirrored,pitch,pitch_mirrored,roll,roll_mirrored,yaw_antisymmetry_error,roll_antisymmetry_error,pitch_symmetry_error
125,1.0254580282809749,-0.7540552322469349,1.4864939829878372,1.93142509868375,-0.6819737913365573,0.46277845335800905,0.13570139801701997,-0.10959766898927414,-0.2224655578479564
126,2.4071422248464374,-1.7371653406218903,0.49776385622557795,0.9656858689154296,-0.5773871066401189,0.9532150107080442,0.3349884421122735,0.1879139520339626,-0.23396100634492584
127,3.6638009825935804,-4.817077570176587,-5.966452839083047,-5.515091740613802,-1.7902370844116529,2.323620323797994,-0.5766382937915033,0.2666916196931707,-0.22568054923462233
128,-1.8487287967512323,1.7378678896110495,-3.5004198694391135,-3.6718648746824267,-0.08904492941551162,0.8643719120484852,-0.055430453570091354,0.3876634913164868,0.0857225026216566
129,1.8037598984729262,-2.407479465436707,-0.8088952479797904,-1.7424620456015294,-3.6070694313474547,3.389925978245113,-0.30185978348189035,-0.10857172655117076,0.4667833988108695
130,-0.9747269049424109,0.5622283555509219,4.200714469285466,4.9529428393728345,1.4258685835845695,-1.1605329165242049,-0.2062492746957445,0.1326678335301823,-0.3761141850436842
131,-1.5526646422235093,-0.4802013054353595,7.569231006133763,8.223601548435067,0.551341781065862,0.020381828097006872,-1.0164329738294344,0.2858618045814344,-0.32718527115065177
132,-0.5212711261929404,0.6692119563983587,3.7441965779928617,4.167202146122799,1.2888433561681834,-1.2524827373999148,0.07397041510270919,0.018180309384134286,-0.21150278406496859
134,0.23557690637258924,-0.8040263369577763,-0.6783790841207208,0.3348351897427715,1.3298717689039212,-0.6874781233947943,-0.2842247152925935,0.32119682275456346,-0.5066071369317462
135,-2.876476539229748,1.63351561914136,-4.473249262452731,-4.58741672820314,0.10610160598011273,0.2080292726862601,-0.6214804600441941,0.1570654393331864,0.05708373287520452
136,1.35772485345241,-1.9623963780317613,-6.272137101613322,-4.6040294558119035,2.0871192608141906,-1.330087560193011,-0.3023357622896756,0.37851585031058976,-0.8340538229007093
137,-0.7860246263482672,1.271174403837301,-2.8766443057512365,-3.0791493828017713,-0.1466935336093109,0.0663739507449724,0.24257488874451688,-0.040159791432169245,0.10125253852526739
138,-0.25235403876910906,-0.3779094042174867,2.5132259482707253,1.1466042398158447,-0.8887139058376172,1.6208876665830643,-0.3151317214932979,0.3660868803727235,0.6833108542274403
139,7.917614196260372,-7.529462229691364,-7.876894315976049,-7.95687326983596,-2.4814183976362107,3.281446352526032,0.19407598328450382,0.4000139774449105,0.03998947692995536
140,0.1759950985095185,-2.4494093564211803,10.187033340456319,10.433840518567438,1.6509727288862663,-2.651179120918881,-1.1367071289558308,-0.5001031960163074,-0.12340358905555959
141,1.1552149739251152,-1.222777497647589,0.616099231473576,0.23782870768415137,0.5741817202069731,0.5286627782570693,-0.033781261861236866,0.5514222492320212,0.18913526189471233
142,-0.8845421543586204,-0.39728577043874014,1.557376085368643,1.8544757606075633,-1.1604475391595797,1.3481827590167847,-0.6409139623986803,0.09386760992860255,-0.14854983761946017
143,-1.7150878213468819,1.874781059236365,3.1985878336007265,2.8756921346922546,1.9896281288091906,-1.3704944257142777,0.07984661894474154,0.30956685154745645,0.16144784945423596
144,-0.27741464316412057,-0.16352660151987344,-3.9864612534190984,-4.209793071352883,-2.71584030834798,3.094053709344385,-0.220470622341997,0.18910670049820255,0.11166590896689232
172,-0.8000841438679153,-0.38018647189289256,3.5406215091201623,3.28625736702266,-1.627128965380575,1.6498950531012853,-0.5901353078804039,0.011383043860355158,0.12718207104875123
173,-0.787344613766225,0.012357146229875335,-0.34662801827290096,-0.8157153519486068,0.0747517980819079,0.5046077057739307,-0.3874937337681748,0.2896797519279193,0.2345436668378529
