condition,id,axis,angle_deg,value,deviation
3d,philtrum_width,roll,30.0,11.000000000000002,1.6148698540002277e-16
3d,bizygomatic_width,yaw,-30.0,141.0,0.0
3d,bizygomatic_width,yaw,-27.5,141.0,0.0
3d,bizygomatic_width,yaw,-25.0,141.0,0.0
3d,bizygomatic_width,yaw,-22.5,141.0,0.0
3d,bizygomatic_width,yaw,-20.0,141.0,0.0
3d,bizygomatic_width,yaw,-17.5,141.0,0.0
3d,bizygomatic_width,yaw,-15.0,141.0,0.0
3d,bizygomatic_width,yaw,-12.5,141.0,0.0
3d,bizygomatic_width,yaw,-10.0,141.0,0.0
3d,bizygomatic_width,yaw,-7.5,141.0,0.0
3d,bizygomatic_width,yaw,-5.0,141.0,0.0
3d,bizygomatic_width,yaw,-2.5,141.0,0.0
3d,bizygomatic_width,yaw,0.0,141.0,0.0
3d,bizygomatic_width,yaw,2.5,141.0,0.0
3d,bizygomatic_width,yaw,5.0,141.0,0.0
3d,bizygomatic_width,yaw,7.5,141.0,0.0
3d,bizygomatic_width,yaw,10.0,141.0,0.0
3d,bizygomatic_width,yaw,12.5,141.0,0.0
3d,bizygomatic_width,yaw,15.0,141.0,0.0
3d,bizygomatic_width,yaw,17.5,141.0,0.0
3d,bizygomatic_width,yaw,20.0,141.0,0.0
3d,bizygomatic_width,yaw,22.5,141.0,0.0
3d,bizygomatic_width,yaw,25.0,141.0,0.0
3d,bizygomatic_width,yaw,27.5,141.0,0.0
3d,bizygomatic_width,yaw,30.0,141.0,0.0
3d,bizygomatic_width,pitch,-30.0,141.0,0.0
3d,bizygomatic_width,pitch,-27.5,141.0,0.0
3d,bizygomatic_width,pitch,-25.0,141.0,0.0
3d,bizygomatic_width,pitch,-22.5,141.0,0.0
3d,bizygomatic_width,pitch,-20.0,141.0,0.0
3d,bizygomatic_width,pitch,-17.5,141.0,0.0
3d,bizygomatic_width,pitch,-15.0,141.0,0.0
3d,bizygomatic_width,pitch,-12.5,141.0,0.0
3d,bizygomatic_width,pitch,-10.0,141.0,0.0
3d,bizygomatic_width,pitch,-7.5,141.0,0.0
3d,bizygomatic_width,pitch,-5.0,141.0,0.0
3d,bizygomatic_width,pitch,-2.5,141.0,0.0
3d,bizygomatic_width,pitch,0.0,141.0,0.0
3d,bizygomatic_width,pitch,2.5,141.0,0.0
3d,bizygomatic_width,pitch,5.0,141.0,0.0
3d,bizygomatic_width,pitch,7.5,141.0,0.0
3d,bizygomatic_width,pitch,10.0,141.0,0.0
3d,bizygomatic_width,pitch,12.5,141.0,0.0
3d,bizygomatic_width,pitch,15.0,141.0,0.0
3d,bizygomatic_width,pitch,17.5,141.0,0.0
3d,bizygomatic_width,pitch,20.0,141.0,0.0
3d,bizygomatic_width,pitch,22.5,141.0,0.0
3d,bizygomatic_width,pitch,25.0,141.0,0.0
3d,bizygomatic_width,pitch,27.5,141.0,0.0
3d,bizygomatic_width,pitch,30.0,141.0,0.0
3d,bizygomatic_width,roll,-30.0,141.0,0.0
3d,bizygomatic_width,roll,-27.5,141.0,0.0
3d,bizygomatic_width,roll,-25.0,141.0,0.0
3d,bizygomatic_width,roll,-22.5,141.0,0.0
3d,bizygomatic_width,roll,-20.0,141.0,0.0
3d,bizygomatic_width,roll,-17.5,141.0,0.0
3d,bizygomatic_width,roll,-15.0,141.0,0.0
3d,bizygomatic_width,roll,-12.5,141.0,0.0
3d,bizygomatic_width,roll,-10.0,141.0,0.0
3d,bizygomatic_width,roll,-7.5,141.0,0.0
3d,bizygomatic_width,roll,-5.0,141.0,0.0
3d,bizygomatic_width,roll,-2.5,141.0,0.0
3d,bizygomatic_width,roll,0.0,141.0,0.0
3d,bizygomatic_width,roll,2.5,141.0,0.0
3d,bizygomatic_width,roll,5.0,141.0,0.0
3d,bizygomatic_width,roll,7.5,141.0,0.0
3d,bizygomatic_width,roll,10.0,141.0,0.0
3d,bizygomatic_width,roll,12.5,141.0,0.0
3d,bizygomatic_width,roll,15.0,141.0,0.0
3d,bizygomatic_width,roll,17.5,141.0,0.0
3d,bizygomatic_width,roll,20.0,141.0,0.0
3d,bizygomatic_width,roll,22.5,141.0,0.0
3d,bizygomatic_width,roll,25.0,141.0,0.0
3d,bizygomatic_width,roll,27.5,141.0,0.0
3d,bizygomatic_width,roll,30.0,141.0,0.0
3d,bigonial_width,yaw,-30.0,117.0,0.0
3d,bigonial_width,yaw,-27.5,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,yaw,-25.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,yaw,-22.5,117.0,0.0
3d,bigonial_width,yaw,-20.0,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,yaw,-17.5,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,yaw,-15.0,117.0,0.0
3d,bigonial_width,yaw,-12.5,117.0,0.0
3d,bigonial_width,yaw,-10.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,yaw,-7.5,117.0,0.0
3d,bigonial_width,yaw,-5.0,117.0,0.0
3d,bigonial_width,yaw,-2.5,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,yaw,0.0,117.0,0.0
3d,bigonial_width,yaw,2.5,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,yaw,5.0,117.0,0.0
3d,bigonial_width,yaw,7.5,117.0,0.0
3d,bigonial_width,yaw,10.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,yaw,12.5,117.0,0.0
3d,bigonial_width,yaw,15.0,117.0,0.0
3d,bigonial_width,yaw,17.5,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,yaw,20.0,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,yaw,22.5,117.0,0.0
3d,bigonial_width,yaw,25.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,yaw,27.5,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,yaw,30.0,117.0,0.0
3d,bigonial_width,pitch,-30.0,117.0,0.0
3d,bigonial_width,pitch,-27.5,117.0,0.0
3d,bigonial_width,pitch,-25.0,117.0,0.0
3d,bigonial_width,pitch,-22.5,117.0,0.0
3d,bigonial_width,pitch,-20.0,117.0,0.0
3d,bigonial_width,pitch,-17.5,117.0,0.0
3d,bigonial_width,pitch,-15.0,117.0,0.0
3d,bigonial_width,pitch,-12.5,117.0,0.0
3d,bigonial_width,pitch,-10.0,117.0,0.0
3d,bigonial_width,pitch,-7.5,117.0,0.0
3d,bigonial_width,pitch,-5.0,117.0,0.0
3d,bigonial_width,pitch,-2.5,117.0,0.0
3d,bigonial_width,pitch,0.0,117.0,0.0
3d,bigonial_width,pitch,2.5,117.0,0.0
3d,bigonial_width,pitch,5.0,117.0,0.0
3d,bigonial_width,pitch,7.5,117.0,0.0
3d,bigonial_width,pitch,10.0,117.0,0.0
3d,bigonial_width,pitch,12.5,117.0,0.0
3d,bigonial_width,pitch,15.0,117.0,0.0
3d,bigonial_width,pitch,17.5,117.0,0.0
3d,bigonial_width,pitch,20.0,117.0,0.0
3d,bigonial_width,pitch,22.5,117.0,0.0
3d,bigonial_width,pitch,25.0,117.0,0.0
3d,bigonial_width,pitch,27.5,117.0,0.0
3d,bigonial_width,pitch,30.0,117.0,0.0
3d,bigonial_width,roll,-30.0,117.0,0.0
3d,bigonial_width,roll,-27.5,117.0,0.0
3d,bigonial_width,roll,-25.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,roll,-22.5,117.0,0.0
3d,bigonial_width,roll,-20.0,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,roll,-17.5,117.0,0.0
3d,bigonial_width,roll,-15.0,117.0,0.0
3d,bigonial_width,roll,-12.5,117.0,0.0
3d,bigonial_width,roll,-10.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,roll,-7.5,117.0,0.0
3d,bigonial_width,roll,-5.0,117.0,0.0
3d,bigonial_width,roll,-2.5,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,roll,0.0,117.0,0.0
3d,bigonial_width,roll,2.5,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,roll,5.0,117.0,0.0
3d,bigonial_width,roll,7.5,117.0,0.0
3d,bigonial_width,roll,10.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,roll,12.5,117.0,0.0
3d,bigonial_width,roll,15.0,117.0,0.0
3d,bigonial_width,roll,17.5,117.0,0.0
3d,bigonial_width,roll,20.0,117.00000000000001,1.2146029671112825e-16
3d,bigonial_width,roll,22.5,117.0,0.0
3d,bigonial_width,roll,25.0,116.99999999999999,-1.2146029671112825e-16
3d,bigonial_width,roll,27.5,117.0,0.0
3d,bigonial_width,roll,30.0,117.0,0.0
3d,nose_height,yaw,-30.0,53.9351462406472,0.0
3d,nose_height,yaw,-27.5,53.9351462406472,0.0
3d,nose_height,yaw,-25.0,53.9351462406472,0.0
3d,nose_height,yaw,-22.5,53.9351462406472,0.0
3d,nose_height,yaw,-20.0,53.9351462406472,0.0
3d,nose_height,yaw,-17.5,53.9351462406472,0.0
3d,nose_height,yaw,-15.0,53.9351462406472,0.0
3d,nose_height,yaw,-12.5,53.9351462406472,0.0
3d,nose_height,yaw,-10.0,53.9351462406472,0.0
3d,nose_height,yaw,-7.5,53.9351462406472,0.0
3d,nose_height,yaw,-5.0,53.9351462406472,0.0
3d,nose_height,yaw,-2.5,53.9351462406472,0.0
3d,nose_height,yaw,0.0,53.9351462406472,0.0
3d,nose_height,yaw,2.5,53.9351462406472,0.0
3d,nose_height,yaw,5.0,53.9351462406472,0.0
3d,nose_height,yaw,7.5,53.9351462406472,0.0
3d,nose_height,yaw,10.0,53.9351462406472,0.0
3d,nose_height,yaw,12.5,53.9351462406472,0.0
3d,nose_height,yaw,15.0,53.9351462406472,0.0
3d,nose_height,yaw,17.5,53.9351462406472,0.0
3d,nose_height,yaw,20.0,53.9351462406472,0.0
3d,nose_height,yaw,22.5,53.9351462406472,0.0
3d,nose_height,yaw,25.0,53.9351462406472,0.0
3d,nose_height,yaw,27.5,53.9351462406472,0.0
3d,nose_height,yaw,30.0,53.9351462406472,0.0
3d,nose_height,pitch,-30.0,53.9351462406472,0.0
3d,nose_height,pitch,-27.5,53.9351462406472,0.0
3d,nose_height,pitch,-25.0,53.9351462406472,0.0
3d,nose_height,pitch,-22.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,pitch,-20.0,53.9351462406472,0.0
3d,nose_height,pitch,-17.5,53.935146240647214,2.6348041501169163e-16
3d,nose_height,pitch,-15.0,53.9351462406472,0.0
3d,nose_height,pitch,-12.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,pitch,-10.0,53.9351462406472,0.0
3d,nose_height,pitch,-7.5,53.9351462406472,0.0
3d,nose_height,pitch,-5.0,53.9351462406472,0.0
3d,nose_height,pitch,-2.5,53.935146240647214,2.6348041501169163e-16
3d,nose_height,pitch,0.0,53.9351462406472,0.0
3d,nose_height,pitch,2.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,pitch,5.0,53.9351462406472,0.0
3d,nose_height,pitch,7.5,53.9351462406472,0.0
3d,nose_height,pitch,10.0,53.9351462406472,0.0
3d,nose_height,pitch,12.5,53.9351462406472,0.0
3d,nose_height,pitch,15.0,53.9351462406472,0.0
3d,nose_height,pitch,17.5,53.935146240647214,2.6348041501169163e-16
3d,nose_height,pitch,20.0,53.9351462406472,0.0
3d,nose_height,pitch,22.5,53.9351462406472,0.0
3d,nose_height,pitch,25.0,53.9351462406472,0.0
3d,nose_height,pitch,27.5,53.9351462406472,0.0
3d,nose_height,pitch,30.0,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,-30.0,53.9351462406472,0.0
3d,nose_height,roll,-27.5,53.9351462406472,0.0
3d,nose_height,roll,-25.0,53.9351462406472,0.0
3d,nose_height,roll,-22.5,53.9351462406472,0.0
3d,nose_height,roll,-20.0,53.935146240647214,2.6348041501169163e-16
3d,nose_height,roll,-17.5,53.9351462406472,0.0
3d,nose_height,roll,-15.0,53.9351462406472,0.0
3d,nose_height,roll,-12.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,-10.0,53.9351462406472,0.0
3d,nose_height,roll,-7.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,-5.0,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,-2.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,0.0,53.9351462406472,0.0
3d,nose_height,roll,2.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,5.0,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,7.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,10.0,53.9351462406472,0.0
3d,nose_height,roll,12.5,53.93514624064721,1.3174020750584581e-16
3d,nose_height,roll,15.0,53.9351462406472,0.0
3d,nose_height,roll,17.5,53.9351462406472,0.0
3d,nose_height,roll,20.0,53.935146240647214,2.6348041501169163e-16
3d,nose_height,roll,22.5,53.9351462406472,0.0
3d,nose_height,roll,25.0,53.9351462406472,0.0
3d,nose_height,roll,27.5,53.9351462406472,0.0
3d,nose_height,roll,30.0,53.9351462406472,0.0
3d,face_height_sellion_menton,yaw,-30.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-27.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-25.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-22.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-20.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-17.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-15.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-12.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-10.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-7.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-5.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,-2.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,0.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,2.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,5.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,7.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,10.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,12.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,15.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,17.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,20.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,22.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,25.0,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,27.5,120.01666550941998,0.0
3d,face_height_sellion_menton,yaw,30.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-30.0,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,-27.5,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-25.0,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,-22.5,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-20.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-17.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,-15.0,120.01666550941997,-1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,-12.5,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-10.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-7.5,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-5.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,-2.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,0.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,2.5,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,5.0,120.01666550941997,-1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,7.5,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,10.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,12.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,15.0,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,17.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,20.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,22.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,25.0,120.01666550941998,0.0
3d,face_height_sellion_menton,pitch,27.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,pitch,30.0,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-30.0,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-27.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,-25.0,120.01666550941997,-1.1840734497065834e-16
3d,face_height_sellion_menton,roll,-22.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-20.0,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-17.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-15.0,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,-12.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-10.0,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-7.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,-5.0,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,-2.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,0.0,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,2.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,5.0,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,7.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,10.0,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,12.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,15.0,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,17.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,20.0,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,22.5,120.01666550941998,0.0
3d,face_height_sellion_menton,roll,25.0,120.01666550941997,-1.1840734497065834e-16
3d,face_height_sellion_menton,roll,27.5,120.01666550942,1.1840734497065834e-16
3d,face_height_sellion_menton,roll,30.0,120.01666550941998,0.0
3d,philtrum_length,yaw,-30.0,16.15549442140351,0.0
3d,philtrum_length,yaw,-27.5,16.15549442140351,0.0
3d,philtrum_length,yaw,-25.0,16.15549442140351,0.0
3d,philtrum_length,yaw,-22.5,16.15549442140351,0.0
3d,philtrum_length,yaw,-20.0,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,yaw,-17.5,16.15549442140351,0.0
3d,philtrum_length,yaw,-15.0,16.15549442140351,0.0
3d,philtrum_length,yaw,-12.5,16.15549442140351,0.0
3d,philtrum_length,yaw,-10.0,16.15549442140351,0.0
3d,philtrum_length,yaw,-7.5,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,yaw,-5.0,16.15549442140351,0.0
3d,philtrum_length,yaw,-2.5,16.15549442140351,0.0
3d,philtrum_length,yaw,0.0,16.15549442140351,0.0
3d,philtrum_length,yaw,2.5,16.15549442140351,0.0
3d,philtrum_length,yaw,5.0,16.15549442140351,0.0
3d,philtrum_length,yaw,7.5,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,yaw,10.0,16.15549442140351,0.0
3d,philtrum_length,yaw,12.5,16.15549442140351,0.0
3d,philtrum_length,yaw,15.0,16.15549442140351,0.0
3d,philtrum_length,yaw,17.5,16.15549442140351,0.0
3d,philtrum_length,yaw,20.0,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,yaw,22.5,16.15549442140351,0.0
3d,philtrum_length,yaw,25.0,16.15549442140351,0.0
3d,philtrum_length,yaw,27.5,16.15549442140351,0.0
3d,philtrum_length,yaw,30.0,16.15549442140351,0.0
3d,philtrum_length,pitch,-30.0,16.15549442140351,0.0
3d,philtrum_length,pitch,-27.5,16.15549442140351,0.0
3d,philtrum_length,pitch,-25.0,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,pitch,-22.5,16.155494421403507,-2.199074560103657e-16
3d,philtrum_length,pitch,-20.0,16.15549442140351,0.0
3d,philtrum_length,pitch,-17.5,16.155494421403503,-4.398149120207314e-16
3d,philtrum_length,pitch,-15.0,16.155494421403517,4.398149120207314e-16
3d,philtrum_length,pitch,-12.5,16.15549442140351,0.0
3d,philtrum_length,pitch,-10.0,16.15549442140351,0.0
3d,philtrum_length,pitch,-7.5,16.155494421403507,-2.199074560103657e-16
3d,philtrum_length,pitch,-5.0,16.155494421403517,4.398149120207314e-16
3d,philtrum_length,pitch,-2.5,16.15549442140351,0.0
3d,philtrum_length,pitch,0.0,16.15549442140351,0.0
3d,philtrum_length,pitch,2.5,16.155494421403517,4.398149120207314e-16
3d,philtrum_length,pitch,5.0,16.155494421403517,4.398149120207314e-16
3d,philtrum_length,pitch,7.5,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,pitch,10.0,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,pitch,12.5,16.155494421403517,4.398149120207314e-16
3d,philtrum_length,pitch,15.0,16.15549442140352,6.597223680310971e-16
3d,philtrum_length,pitch,17.5,16.155494421403496,-8.796298240414628e-16
3d,philtrum_length,pitch,20.0,16.15549442140351,0.0
3d,philtrum_length,pitch,22.5,16.155494421403517,4.398149120207314e-16
3d,philtrum_length,pitch,25.0,16.155494421403503,-4.398149120207314e-16
3d,philtrum_length,pitch,27.5,16.155494421403517,4.398149120207314e-16
3d,philtrum_length,pitch,30.0,16.1554944214035,-6.597223680310971e-16
3d,philtrum_length,roll,-30.0,16.15549442140351,0.0
3d,philtrum_length,roll,-27.5,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,roll,-25.0,16.15549442140351,0.0
3d,philtrum_length,roll,-22.5,16.15549442140351,0.0
3d,philtrum_length,roll,-20.0,16.15549442140351,0.0
3d,philtrum_length,roll,-17.5,16.15549442140351,0.0
3d,philtrum_length,roll,-15.0,16.155494421403507,-2.199074560103657e-16
3d,philtrum_length,roll,-12.5,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,roll,-10.0,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,roll,-7.5,16.15549442140351,0.0
3d,philtrum_length,roll,-5.0,16.1554944214035,-6.597223680310971e-16
3d,philtrum_length,roll,-2.5,16.15549442140351,0.0
3d,philtrum_length,roll,0.0,16.15549442140351,0.0
3d,philtrum_length,roll,2.5,16.15549442140351,0.0
3d,philtrum_length,roll,5.0,16.1554944214035,-6.597223680310971e-16
3d,philtrum_length,roll,7.5,16.15549442140351,0.0
3d,philtrum_length,roll,10.0,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,roll,12.5,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,roll,15.0,16.155494421403507,-2.199074560103657e-16
3d,philtrum_length,roll,17.5,16.15549442140351,0.0
3d,philtrum_length,roll,20.0,16.15549442140351,0.0
3d,philtrum_length,roll,22.5,16.15549442140351,0.0
3d,philtrum_length,roll,25.0,16.15549442140351,0.0
3d,philtrum_length,roll,27.5,16.155494421403514,2.199074560103657e-16
3d,philtrum_length,roll,30.0,16.15549442140351,0.0
3d,upper_face_height,yaw,-30.0,86.37129152675674,0.0
3d,upper_face_height,yaw,-27.5,86.37129152675674,0.0
3d,upper_face_height,yaw,-25.0,86.37129152675674,0.0
3d,upper_face_height,yaw,-22.5,86.37129152675674,0.0
3d,upper_face_height,yaw,-20.0,86.37129152675674,0.0
3d,upper_face_height,yaw,-17.5,86.37129152675674,0.0
3d,upper_face_height,yaw,-15.0,86.37129152675674,0.0
3d,upper_face_height,yaw,-12.5,86.37129152675674,0.0
3d,upper_face_height,yaw,-10.0,86.37129152675674,0.0
3d,upper_face_height,yaw,-7.5,86.37129152675674,0.0
3d,upper_face_height,yaw,-5.0,86.37129152675674,0.0
3d,upper_face_height,yaw,-2.5,86.37129152675674,0.0
3d,upper_face_height,yaw,0.0,86.37129152675674,0.0
3d,upper_face_height,yaw,2.5,86.37129152675674,0.0
3d,upper_face_height,yaw,5.0,86.37129152675674,0.0
3d,upper_face_height,yaw,7.5,86.37129152675674,0.0
3d,upper_face_height,yaw,10.0,86.37129152675674,0.0
3d,upper_face_height,yaw,12.5,86.37129152675674,0.0
3d,upper_face_height,yaw,15.0,86.37129152675674,0.0
3d,upper_face_height,yaw,17.5,86.37129152675674,0.0
3d,upper_face_height,yaw,20.0,86.37129152675674,0.0
3d,upper_face_height,yaw,22.5,86.37129152675674,0.0
3d,upper_face_height,yaw,25.0,86.37129152675674,0.0
